labelpredict	labelreal	review
0	0	We do not share Personal Information with these third party vendor or websites and we do not control the privacy policies of these third parties
3	0	The use of any information that you may provide to any third party, or the use of cookie or web beacon technology by any third party, will be governed by the privacy policy of the operator of the website you are visiting
4	0	If you have any questions about providing Personal Information on another website, we recommend that you contact that website directly for more information and review their Privacy Policy
0	0	Advertisements appearing on the Westbund Game website, and within the Services (Games), may be delivered by us or one or more third-party web advertisers
0	0	Wherever you click on an advertisement, you may be taken to another service where we do not monitor or control your privacy
0	0	Third party web advertisers may set cookies to allow the advertisement server operated by that third party to recognize your computer each time they send you an online advertisement
0	0	Accordingly, advertisement servers may compile information about where or whether you viewed their advertisements and which advertisements you clicked on
0	0	Westbund Game Privacy Policy does not cover the use of cookies by any third-party web advertisers and you should consult the applicable privacy policy for the relevant third-party web advertiser(s).
0	0	The security of your Personal Information is very important to us
0	0	We take technical, contractual, administrative, and physical security steps to protect the Personal Information that you provide to us
0	0	We have procedures in place that limit the dissemination of your Personal Information to only such designated staff as necessary.
0	0	You are also responsible for helping to protect the security of your Personal Information
0	0	Never give out your passwords, real name or address
0	0	Do not choose a user name which is your real name, and remember to log out of your account and close your browser window when you have finished using the Website or accessing the Services (Games) online.
2	2	Any Personal Information that we keep will be held only for as long as it remains necessary for the identified purpose, or as required by law, which may extend beyond the termination of our relationship with you.
0	0	 We may retain particular data where necessary to prevent fraud, future abuse, or for legitimate business purposes such as analysis of aggregated, non-personally-identifiable data, account recovery, and where required by law
0	0	All retained Personal Information will remain subject to the terms of this Privacy Policy.
0	0	We reserve the right to change this Privacy Policy at any time
0	0	If changes are made to this Privacy Policy in the future, an appropriate notice will be posted on the home page at www.taptapheroes.com
0	0	Any non-material change (such as clarifications) to this Privacy Policy will become effective on the date the change is posted and any material changes will become effective 30 days from their posting on the Website
0	0	Unless stated otherwise, our current Privacy Policy applies to all Personal Information
0	0	The date on which the latest update was made is indicated at the bottom of this document
0	0	Your continued use of the Services signifies your acceptance of any changes.
5	5	You have the right to access the Personal Information we hold about you in order to verify the Personal Information we have collected in respect to you and to have a general account of our uses of that information.
9	0	 Upon receipt of your written request, we will provide you with a copy of your Personal Information
0	0	In certain circumstances, we may not be able to make all relevant information available to you such as where that information also pertains to another user.
4	4	If you have any questions, comments or suggestions, please contact us at yw@westbundgame.com.
