labelpredict	labelreal	review
0	0	In addition, this Privacy Policy does not apply to websites or services maintained by other companies or organizations (such as those who promote the Company's products and services or sell related items) and the Company cannot and does not guarantee the security of any personal information disclosed to those third parties
0	0	In addition, please note that we may hire vendors (agents or contractors) to collect personal information on our behalf and in such cases such vendors will be instructed to comply with this Privacy Policy
0	0	These vendors may not use your personal information for their own marketing purposes.
0	0	We use the third-party service providers as our online official re-seller and for certain in-game sales functions, check the terms and policies at point of sale
0	0	Other third-party service providers may be connected to other in-game sales functions; please review the Terms & Conditions of each product for more details
0	0	As indicated at the point of purchase, such transactions are between you and the third-party service provider and they are subject to the third-party service provider¡¯s privacy policy and terms of service.
0	0	We also use third parties for various services related to the Online Services, including customer support, technical support, contest data collection, and email fulfillment
0	0	When you enter a contest or sign up to receive a newsletter, we may share your personal information as necessary for third parties to provide services on our behalf
0	0	These third parties are not permitted to use such information for their own marketing purposes.
0	0	We reserve the right to make changes to this Privacy Policy
0	0	Please check back from time to time to ensure that you are aware of these changes
0	0	If we make a material change to this Privacy Policy, we will notify you here, by email, or by means of a notice on our home page
0	0	If necessary we will give you additional choices regarding such change in these notices
0	0	As far as permitted by applicable law, your continued use of the Online Services will signify your acceptance of these changes.
1	0	You may choose to voluntarily provide us with various personal information and non-personal information through your use of the Online Services
0	0	We also may use cookies and other passive technologies including clear gifs to collect certain other information from you in connection with your use of the Online Services, such as the pages you visit and the features you use
0	0	Our cookies are linked to personal information
0	0	For more information, please consult the section on cookies and other technologies below.
0	0	back to top
0	0	WHAT PERSONAL AND OTHER INFORMATION DOES THE COMPANY COLLECT?
0	0	Personal information is information that identifies you and that may be used to contact you online or offline
0	1	The Company collects personal information from you on a voluntary basis
0	1	When you submit personal information to the Company, it will usually take the form of
0	1	Subscribing to newsletters or alerts;
0	1	Posting in or commenting on our message boards, forums, news blogs, chat rooms, or other Online Services;
0	1	Purchasing a product or services through our online stores;
0	1	Purchasing downloadable content, virtual items, or virtual currency for use with our software and/or Online Services;
0	1	Using tell a friend, email this page, or other E-Card features;
0	1	Requesting technical support;
0	1	Downloading demos, programs, or other software;
0	1	Participating in polls, surveys, and questionnaires; or
3	0	Otherwise through use of our software, including console products, mobile products, and personal computer products, and through the use of our online products or Online Services where personal information is required for use and/or participation.
0	1	The types of information collected in connection with the activities listed above will vary depending on the activity
1	0	The information we collect may include personal information such as your first and/or last name, e-mail address, phone number, photo, mailing address, geolocation, or payment information
1	0	In addition, we may collect your age, gender, date of birth, zip code, hardware configuration, console ID, software products played, survey data, purchases, IP address and the systems you have played on
3	0	We may combine the information with your personal information and across other computers or devices that you may use
0	0	Prize winners may be required to provide additional information for prize fulfillment.
0	0	If you use, purchase, or register for an Online Service through a third-party service such as a gaming console's network service, an internet based gaming service, or a social network website, or request that we associate a Company account with a third-party service account, then limited user account personal information may be transferred to the Company as part of the registration process and we may be able to collect information about your use of the Online Services
0	0	For example, if you purchase virtual currency through a gaming console service, that gaming console service will provide us with information to effectuate the transaction, including the amount of virtual currency purchased and a means to identify your Online Service account.
0	0	When you use an application on a Social Networking Site (SNS), you allow us to access certain information from your profile from that SNS
0	0	The information you allow us to access is affected by the privacy settings you establish at the SNS
0	0	For example, our Facebook applications may access and store some or all of the following information, as allowed by you, the SNS and your preferences: your basic information you have shared with everyone on the SNS; your profile picture or its URL; your friends list, your user ID number, which is linked to publicly available information such as name and profile photo; or other information indicated as part of the Request for Permission prompt from the SNS
0	0	Your agreement to share this information takes place when you accept (or similar terms) one of our applications on an SNS
0	0	Once your information is received from an SNS, that information is stored and used by us in accordance with this Privacy Policy
0	0	The Company is not responsible for the terms, policies, disclosures or actions of any SNS.
0	0	When you use Facebook Connect, OpenID or another multisite ID to log in to an Online Service, those ID services will authenticate your identity and provide you the option to share certain personal information with us to pre-populate our sign up form
0	0	Depending on your account settings, multisite IDs may also provide other information to us
0	0	Please check the terms of those services before using them to log into an Online Service
0	0	When you play certain software products published by the Company, information about your gameplay may be collected and transmitted to the Company through network services or any other internet connection method used by the hardware on which you play such games (collectively and individually your Internet Connection)
3	0	See What Gameplay Information Does the Company Collect? below for further details.
0	0	back to top
0	0	WHAT GAMEPLAY INFORMATION DOES THE COMPANY COLLECT?
0	0	When you use products or services on internet-capable hardware, the Company may receive information regarding your gameplay without any additional notice to you or actions taken by you
1	0	The Company will not receive personal information such as your name and address, but may receive other information such as a console ID, gaming service ID, game achievements, game scores and performance, IP address, MAC address, or other device ID, other console/device use information, or other information and statistics regarding your usage of the games
0	0	Information about gameplay may be collected while you are offline and transmitted to the Company when you next connect to the Internet whether or not you are currently logged into your Internet Connection from your console, handheld, mobile device, computer, or other gaming platform
0	0	The Company may combine the information with your personal information and use such information as set forth in this Privacy Policy whether or not you register for or use the Online Services
0	0	The Company may also monitor gameplay information by automated means to ensure that software and services are used in accordance with applicable policies, including the Terms of Service and the End User License agreement
0	0	The Company reserves the right to terminate your license if you violate these policies.
0	0	back to top
0	1	Member Names & IDs/Gaming Consoles/Social Network Services/Other Third-Party Services: Certain Online Services offered by the Company, including multiplayer gaming and specialized websites
0	3	use third-party services to (i) provide authentication for Online Services; or (ii) associate a Company service account with a third-party account such as a Gaming Console ID, Gaming Network Service account, or Social Network Service account
0	0	When you use a third-party authentication service or link your Company account with a third-party account, you will be asked to provide account information associated with that third-party account
0	0	Certain membership information may be transferred automatically to the Company when you register to join an Online Service from a third-party gaming network system or link your Online Service membership with a third-party service, such as your friends list on that gaming network or social network service.
0	0	Public Information Including Message Boards, User Generated Content, Forums, News Blogs, Comments, User Profiles and Chat Rooms: Whenever you give out personal information in public areas such as on a message board, chat room, comment field, or profile page, that information can be collected and used by other people
0	0	Information that you disclose in any of these forums is public information, and there is no expectation of privacy or confidentiality there
0	0	You should be aware that any personal information you submit in the course of these public activities can be read, collected, or used by other users of these forums, and could be used to send you unsolicited messages or identify you
0	0	If you post a video, image, photo, or other content through an Online Service for public view, you should be aware that these may be viewed, collected, copied, and/or used by other users without your consent
0	0	If your screen name or an ID contains your real name, then that name will be made publicly available on leaderboards and elsewhere
0	0	Therefore, you are strongly encouraged not to disclose personal information while using our services or use personal information to identify yourself while using our services
0	0	You are responsible for any public information or content you post using our Online Services.
0	0	E-mail Correspondence: We may provide e-mail addresses or forms to which visitors can send us questions or comments, or which visitors can use to request customer support
0	1	In the process of receiving and responding to such requests, we may collect personal information about you, such as your e-mail address or any other personal data contained in the body of your e-mail message
0	0	By allowing you to send us these requests, we are not attempting to solicit personal information from you
3	0	We only use the information for the purpose of responding to your questions and/or comments or to provide customer support
0	0	In most cases, your message is deleted immediately after we've resolved your inquiry; however, in some instances, copies of your requests may be kept on file for our records, for quality control purposes, or to provide ongoing support services you have requested
0	0	If we have actual knowledge that the person with whom we're communicating is a child under the age of thirteen, we delete the child's e-mail address and message immediately after responding.
0	0	In addition to responding to your email correspondence and sending you information you have requested via our email lists, we send activation emails and other transactional emails to your e-mail address as necessary
0	0	You may not opt-out of these communications, which are not promotional in nature
0	0	If you do not wish to receive them, you have the option to deactivate your account.
0	0	Resumes: The Company allows for the online submission of resumes
3	1	Personal information collected from resumes will be used solely for the purpose of accepting and evaluating candidate submissions for job postings, and is therefore not governed by this Privacy Policy
0	0	Information obtained from resumes may be shared within the Company by parents, subsidiaries, or affiliates.
0	0	Investor Relations: The Company provides investor relations materials on its websites
0	0	Personal information collected on the investor relations' portion of the Take-Two Interactive Software, Inc
0	0	website is used solely in a business capacity and is not governed by this Privacy Policy.
0	0	back to top
0	0	WHAT HAPPENS IF I REFUSE TO PROVIDE MY PERSONAL INFORMATION?
8	0	Your refusal to submit personal information may limit your ability to participate in some activities, such as sweepstakes or the use of certain Online Services
0	0	However, as described above, regardless of registration we may nonetheless publish gameplay boards and multiplayer match records that contain certain information as a result of your use of the products, such as your online ID, where they are essential components of the services we offer you and other users.
0	0	back to top
0	0	DO YOUR ONLINE SERVICES USE COOKIES, TRACK IP ADDRESSES, OR USE OTHER PASSIVE MEANS TO COLLECT INFORMATION?
0	0	The Company uses cookies, web beacons, and similar tracking devices for certain Online Services to collect information
1	0	If you choose to provide us with personal information, it may be linked to the information collected by these technologies
0	0	Our system may not respond to Do Not Track requests or headers from some or all browsers.
0	0	Cookies: A cookie is a small bit of record-keeping information that websites often store on a user's computer
3	0	Our cookies; are typically used to quickly identify a user's computer, browser, or device and to remember things about prior visits (such as the user's use of various features on the service)
0	0	You can disable cookies or set your browser to alert you when cookies are being sent to your computer; however, disabling cookies may affect your ability to use certain Online Services
0	0	On your mobile device, you may adjust your privacy and advertising settings to control whether you want to receive more relevant advertising.
0	0	Flash Cookies: We may also use flash cookies, also known as shared objects, on our sites that employ Flash technology
0	0	Flash cookies are small files similar to browser cookies and are used to remember the site's settings to personalize the look and feel of the site
0	0	You can clear Flash cookies already on your device by setting the Flash local storage setting to zero
0	0	You may also prevent Flash cookies from being placed by adjusting your preferences in the Macromedia Website Privacy Settings Panel at www.macromedia.com.
0	0	Web Beacons: A web beacon is an electronic image that allows websites to count users who have visited certain pages or viewed certain advertisements.
0	0	Internet Log Files: The Company may also keep track of IP addresses used to access its Online Services for various reasons
0	0	An IP address is a number that is used by a networked device and will identify your point of connection to the internet
0	0	Depending on your network configuration, it may also identify your computer, or other device
0	0	A MAC address or other device ID identifies one specific piece of hardware
0	0	These log files are tied to your personal information in certain circumstances, such as if you have linked your console user account to Online Service accounts offered by the Company.
0	0	Analytic Metrics Tools and Other Technologies: Other information that may be passively collected by the Company includes log files that record information about your hardware, product use, service use, or website use, including website navigation and game telemetry activity
3	0	We also use these log file entries for our internal marketing, service design, technical support, and demographic studies, so we can constantly improve the Online Services we provide you.
0	0	Advertising Service Providers: Some of our Online Services are supported by advertising provided by the Company or various third-party advertising agents, such as ad networks, data exchanges, traffic management service providers and marketing analytics service providers (¡°Advertising Service Providers??
0	0	Such Advertising Service Providers may place and use cookies, web beacons, and similar technologies to collect information about your device and your use of Online Services.
0	1	 The information such Advertising Service Providers may collect, or we may share with them, includes your device type, IP address, MAC address or other device ID, browser type, language, operating system and generalized geographic location; 
3	0	the types of pages, content and ads you, or others who are using your device, visited or viewed and the frequency of your visit/viewing; and information regarding your use of or activities in connection with a website or Online Service (e.g., time spent using a mobile application or your purchases)
3	3	This information may be collected or shared when you use an Online Service, click on a webpage or an advertisement, or launch one of our game or other mobile applications that you have installed, and may be used: (1) to ensure that an Advertising Service Provider is accurately and properly paid for an advertisement it placed on our behalf (e.g., an ad that led you to purchase or download one of our games or other mobile applications); (2) to help prevent you from seeing the same ads over and over again; (3) to help select and display targeted ads or other content on your computer or other device (such as on a website you are viewing or a mobile application you are using) that may be of particular interest to you; (4) to measure and analyze advertising effectiveness and/or traffic in our Online Services and determine the popularity of certain content; and (5) to monitor and analyze the usage of our Online Services, so that we can continually enhance and improve them
0	0	Third-party Advertisers: The Company works with various third-party advertising agents that use cookies, web beacons, and similar technologies to collect information
0	0	Please click on the links below to learn more about these vendors, their privacy policies, and the ability to opt out of their tracking programs
0	0	Please note that the inclusion of a vendor in the list below does not mean that the Company is currently using their services or that it is currently conducting any campaigns that use such technologies
0	0	We do not have access to or control of the third-party tracking technologies, and we encourage you to review their privacy policies before disclosing information to such parties.
0	0	Additional information about individual opt-out programs is available on the World Privacy Forum website at [http://www.worldprivacyforum.org]
0	0	In addition to visiting the websites of each of the vendors listed above, you may opt out of certain targeted advertising by multiple third-party advertising networks at one time if they belong to the Network Advertising Initiative or the Digital Advertising Alliance
0	0	Visit the Network Advertising Initiative's website at http://www.networkadvertising.org/managing/opt_out.asp or the Digital Advertising Alliance¡¯s website at http://www.aboutads.info to select the applicable networks
4	0	For visitors from the European Union, visit Your Online Choices at http://www.youronlinechoices.eu
0	0	On your mobile device, you may adjust your privacy and advertising settings to control whether you want to receive targeted advertising.
0	0	back to top
0	0	WHO IS COLLECTING MY INFORMATION AND HOW WILL IT BE USED?
0	0	When you submit information to the Company via our Online Services, or information is collected as described in this Privacy Policy, that information is received by the Company
3	3	The Company uses this information to send you promotional materials, to provide you with access to our services, to fulfill product orders, to fulfill tell a friend requests, and to respond to questions or technical problems
3	3	We also use your personal and other information for our internal marketing and demographic studies, so we can constantly improve the products and services we provide you and to better meet your needs.
0	0	Your participation in tournaments or other online game events is conditional upon our collection, use, storage, transmission and public display of statistical data (such as your scores, rankings, and achievements) generated through your participation.
2	0	Users of certain Online Services, such as the Rockstar Games Social Club or my2K, may be automatically entered into contests as a result of their membership and/or use of certain services
0	0	Check www.rockstargames.com/socialclub/events frequently for details regarding contests.
0	0	Online gaming and Social Networking Services are by their very nature open communities where gameplay information including user name, game activity, and leaderboard rankings are publicly posted for other people to see
1	0	Therefore, the Company will automatically post certain information, such as your Screen Name or ID and gameplay statistics, within the game, on Social Networking Services, on Online Services, or on specialized game websites
0	0	However, we will not post information that we know directly identifies you (such as your real name or email address) unless you provide that information voluntarily for such use
0	0	As with other gameplay information services, your gameplay, leaderboards, and multiplayer match information may appear nested in our games or third-party webpages via frames or widgets.
3	0	We may match and/or combine information collected in connection with various Online Services and display it publicly, including on our websites, in our games, or in multiplayer game lobbies
1	0	For example, if you associate your Company website account with a game console account, your in-game achievements may be displayed combining your website account name with your in-game achievements.
0	0	Some of our Online Services allow you to link your account to SNS services like Facebook and Twitter
0	0	Certain membership information may be transferred automatically to the Company when you link your Online Service membership with SNS account, such as your friends list
0	0	Some SNS services also give you the option to post information about the Online Services to their websites to share with others
0	0	If you choose to use these features, your actions are governed by the privacy policy of the company providing the feature
0	0	Please review each company's governing policies before using their services.
0	0	These third-party SNS features may set a cookie to enable the Feature to function properly and may collect information about you when you use them, such as your IP address and which page you are visiting on our site
0	0	SNS features and Widgets are either hosted by a third party or hosted directly by our Online Services
0	0	Your interactions with these Features are governed by the privacy policy of the company providing the Feature
0	0	Please review each company's governing policies before using their services.
0	0	From time to time, the Company may employ vendors to perform services on the Company's behalf
0	0	These vendors provide internal support to the Company by operating some of the services we provide you such as contest entry collection and email services
0	0	Although these vendors, not the Company, may collect, use, or maintain the information in connection with the Online Services, the Company still requires that they adhere to the Company's stated privacy policies and that they not share your personal information with third parties or use the information for their own marketing purposes.
0	0	back to top
0	0	WITH WHOM DOES THE COMPANY SHARE MY INFORMATION?
0	0	The Company may also share your personal information with third parties as described in this Privacy Policy
0	0	The Company may share your personal information to fulfill a request you have made, such as signing up for an email list or requesting customer support
0	0	In the event we offer services or promotions where your personal information is separately collected and used according to the privacy policy of a third party, we will inform you of that at the time of collection and you may elect not to participate in the service or promotion
0	0	In addition, we may share aggregate and other information regarding Online Service usage statistics and user demographics with third parties.
0	0	We may share your personal and other information with third parties in connection with an investigation of fraud, intellectual property infringements, or other activity that is illegal or may expose you or us to legal liability, including as required by law enforcement or other government officials
0	0	We also may share your personal and other information with third parties when we have reason to believe that a disclosure is necessary to address potential or actual injury or interference with our rights, property, operations, users, or others who may be harmed or may suffer loss or damage, or when we believe that disclosure is necessary to protect our rights, investigate, or enforce our policies, terms and conditions, combat fraud and/or comply with a judicial proceeding, court order, or legal process served on the Company
0	0	In addition, your personal and other information may be disclosed to a potential or actual successor or assign in connection with a proposed or consummated merger, acquisition, reorganization, bankruptcy, or other similar event involving all or a portion of the Company, the Company's customer information may be transferred to our successor or assign.
0	0	back to top
0	3	We may ask you for consent to collect or use your personal information for specific purposes, such as when we want to inform you by email about special offers or competitions or if you decide to link your account with us to a social networking service
3	3	We also process your information in order to fulfil your requests, such as to complete transactions with you and to allow you to play games online
3	3	We may also process your information in accordance with our policies or when required by law
3	3	We also process your information in accordance with law to support the interests of our business, operations, and services, such as to ensure the proper function, security, or integrity of our services
0	0	back to top
0	0	If you are a member of an Online Service, you may use that service's account and privacy settings to personalize the collection, use and/or display of your data via that service.
0	0	If you do not want to receive certain communications such as newsletters or promotional offers, you may decline consent at the time your personal information is collected or later opt-out by using the methods listed below
3	0	In addition to the methods below, along with every promotional communication sent to you, the Company gives you the opportunity to discontinue receiving future promotional communications.
6	0	If for any reason you wish to delete your 2K account information, please send an email with delete account in the subject line to the appropriate email address below:
0	0	If for any reason you wish to unsubscribe from Rockstar Games mailing lists, please log in to manage your account or use the unsubscribe links at the bottom of any Rockstar Games email message
6	0	To delete your Rockstar Games account, sign into your Social Club account, go to https://socialclub.rockstargames.com/profile/requestdeleteaccount.html, and follow the instructions on the page
0	0	If you are unable to log in to Social Club or you do not have access to your account, please email deleteaccount@RockstarGames.com from the same email account you used to join Social Club, include your Social Club nickname in the message and include Delete Account in the subject field.
4	0	If you do not want your gameplay information to publicly appear via the Rockstar Games Social Club, then you should contact support at https://support.rockstargames.com/hc/en-us/requests/new and submit a request to mask your user ID and opt out of our gameplay information services
0	0	Please note that, even if you opt out of participation in the Social Club, your gameplay information may still appear on certain gameplay boards including those hosted by third parties such as console manufacturers (including copies of those boards hosted on the Social Club) and the Company will continue to collect and store information regarding your usage of its games for internal purposes.
6	0	If for any reason you wish to delete any personal information that Social Point holds about you, or wish to unsubscribe from any Social Point mailing list, please send an email with Unsubscribe in the subject line to unsubscribe@socialpoint.es.
9	6	In addition to the above methods, you may be entitled to request to delete, restrict, correct, or receive a copy of the personal information collected about you
0	0	To the extent these rights apply in your country, they may be limited in some situations, for example where we are under a legal requirement to keep certain information
0	0	Should you wish to make a request, you may send an e-mail to privacypolicy@take2games.com, or write to us at Take-Two Interactive, Attn: Internet Privacy Policy Administrator, 110 W 44th Street, New York, NY 10036
0	0	Please indicate your country of residence in your correspondence.
2	2	Data Retention: We will retain your information as long as your account is active, as needed to provide you services, or to administer our services
0	0	If you wish to cancel your account or request that we no longer use your personal information to provide you services, contact us as described above under How You Can Control the Collection, Use, and/or Display of Data or Review Your Data
2	0	If your account is inactive, we will maintain your account for the length of time for which we reasonably expect you to reengage with our services
0	0	After such period, we will delete personal information, including your email address and log-in credentials, and you may no longer be able to access your account
0	0	We will notify you before we delete your account information so that you have the opportunity to keep your account active
0	2	We may still retain some of your information in our files for a reasonable period of time to resolve disputes, enforce our user agreement, administer our services, comply with technical and legal requirements, and/or other constraints related to the security, integrity, and operation of our Online Services, after which we will take steps to delete or archive it
6	0	In all cases for all Online Services, we will respond to your request for access to update, delete, or correct inaccuracies to your personal information within 30 days.
0	0	back to top
0	0	WHAT IS YOUR POLICY REGARDING LINKS TO OTHER SITES?
0	0	You should be aware that while you are on our websites you could be directed to other sites that are beyond our control
0	0	The fact that we link to a website is not an endorsement, authorization, or representation of our affiliation with that third party
0	0	Because we cannot guarantee that the privacy policies of these websites meet our high standards, we recommend reading the privacy policy of the website you link to before you submit any of your personal information.
0	0	back to top
0	0	Generally, the Company¡¯s Online Services are directed to a general audience and the Company does not knowingly collect personal information from children under 13 years old (or older, if applicable law provides for different protections)
0	0	Certain Online Services may be directed to an audience of all ages, including children under 13 years old (or older, if applicable law provides for different protections)
0	0	For these Online Services, the Company may restrict the collection of personal information on the Online Service from anyone or apply an age gate allowing children to use the Online Service but restricting the collection of personal information on the Online Service from children
0	0	If we become aware that a child has submitted information to the Company, we delete this information immediately
0	0	We encourage parents to instruct their children to never give out their real names, addresses, or phone numbers, without permission, when using the Internet.
0	0	back to top
0	0	To protect your personal information, the Company follows generally accepted industry standards and maintains reasonable safeguards to attempt to ensure the security, integrity, and privacy of the information you have provided
0	0	The Company has security measures in place designed to protect against the loss, misuse, and alteration of the information under our control
0	0	Personal information collected by the Company is stored in secure operating environments that are not available to the public (e.g., locked rooms)
0	0	To prevent unauthorized electronic access to personal information, the Company maintains information collected online behind a firewall-protected server and uses SSL encryption for purchases made through our online store
0	0	However, no system can be 100% secure and human errors occur, so there is the possibility that there could be unauthorized access to your information
0	0	By using our services, you assume this risk.
0	0	back to top
0	0	Since 2005, California Civil Code Section 1798.83 permits our customers who are California residents to request certain information regarding our disclosure of personal information to third parties for their direct marketing purposes
0	0	If this Privacy Policy states that any personal information may be shared with third parties for their direct marketing purposes, you may send inquiries regarding our disclosure policy to:
0	0	back to top
0	0	Information collected or received by the Company in connection with the Online Services is collected in, processed in, or transferred to the United States of America and other countries that may not have equivalent data protection laws to the country where you reside
0	0	While your information is in another jurisdiction, it may be accessed by the courts, law enforcement, and national security authorities pursuant to the laws of those jurisdictions
0	0	If you are a consumer residing in the European Union, the Company relies on Standard Contractual Clauses and/or consent of the individual to transfer personal information from the European Economic Area (EEA) to non-EEA countries
0	0	By using our services, you expressly consent to such collection, transfer, and processing
9	0	You may request a copy of such Standard Contractual Clauses, if applicable, by contacting privacypolicy@take2games.com
0	0	Backup data, matchmaking data, and administrative data may also be stored on media or servers located in the United States of America and other countries.
0	0	back to top
0	0	Use of our services and products may be subject to other terms, conditions and disclosures prescribed by the Company, console manufacturers and/or other partners, including: (i) the Limited Software Warranty and License Agreement that accompanied the purchase of the game; (ii) terms of service, privacy policy, and code of conduct for our Online Services; (iii) other terms and disclosures which are made available to you by the Company; and (iv) the terms, conditions, and disclosures made available to you by third parties in connection with the use of their gaming consoles and/or Online Services
0	0	All such terms, conditions and disclosures are incorporated by reference into this Privacy Policy.
0	0	back to top
1	0	You may be able to sign up for or access the Online Services through third-party platforms such as gaming consoles, mobile devices, other websites and social networking services
0	0	When you submit personal information to the Company via a third-party platform, your use of that platform is also governed by its terms of service, privacy policies and/or code of conduct
0	0	Please review each company's governing policies before using their services.
0	0	back to top
0	0	HOW DO I ASK A QUESTION OR FILE A COMPLAINT?
4	4	contact our Privacy Policy Administrator at 646-536-2842; via email at privacypolicy@take2games.com; or, by regular mail at Take-Two Interactive, Attn: Internet Privacy Policy Administrator, 110 W 44th Street, New York, NY 10036 
0	0	If you are a Rockstar Games Online Services user located in the European Union, please indicate that in your email, letter, or phone call; you may also have the right to complain to an EU data protection authority.
0	0	back to top
